tanggal,kecamatan,volume_ton,jenis_sampah,sumber_sampah
2024-03-19,KEBAYORAN BARU,136.81,Anorganik,Rumah Tangga
2024-03-19,KEBAYORAN LAMA,193.21,Residu,Komersial
2024-03-19,KEBON JERUK,107.42,Anorganik,Rumah Tangga
2024-03-19,KELAPA GADING,127.67,Organik,Pasar
2024-03-19,KEMAYORAN,241.05,Organik,Rumah Tangga
2024-03-19,KEMBANGAN,44.98,B3,Komersial
2024-03-19,KEPULAUAN SERIBU SELATAN,131.64,Anorganik,Pasar
2024-03-19,KEPULAUAN SERIBU UTARA,127.21,Residu,Industri Kecil
2024-03-19,KOJA,92.96,Anorganik,Komersial
2024-03-19,KRAMATJATI,50.59,Anorganik,Komersial
2024-03-19,MAKASAR,241.89,Organik,Rumah Tangga
2024-03-19,MAMPANG PRAPATAN,40.39,Organik,Rumah Tangga
2024-03-19,MATRAMAN,98.5,B3,Taman Kota
2024-03-19,MENTENG,31.43,Anorganik,Rumah Tangga
2024-03-19,PADEMANGAN,149.01,Anorganik,Rumah Tangga
2024-03-19,PAL MERAH,87.69,B3,Industri Kecil
2024-03-19,PANCORAN,90.46,Organik,Komersial
2024-03-19,PASAR MINGGU,173.82,B3,Komersial
2024-03-19,PASAR REBO,197.09,B3,Komersial
2024-03-19,PENJARINGAN,101.11,Anorganik,Rumah Tangga
2024-03-19,PESANGGRAHAN,91.56,Residu,Industri Kecil
2024-03-19,PULOGADUNG,119.45,Residu,Industri Kecil
2024-03-19,SAWAH BESAR,157.39,Residu,Komersial
2024-03-19,SENEN,71.84,B3,Rumah Tangga
2024-03-19,SETIABUDI,52.86,Residu,Rumah Tangga
2024-03-19,TAMAN SARI,66.65,Organik,Komersial
2024-03-19,TAMBORA,193.06,Organik,Taman Kota
2024-03-19,TANAH ABANG,56.46,Residu,Industri Kecil
2024-03-19,TANJUNG PRIOK,128.93,Organik,Pasar
2024-03-19,TEBET,152.86,B3,Industri Kecil
2024-03-20,CAKUNG,158.61,B3,Industri Kecil
2024-03-20,CEMPAKA PUTIH,25.49,B3,Industri Kecil
2024-03-20,CENGKARENG,181.66,Anorganik,Taman Kota
2024-03-20,CILANDAK,172.71,B3,Rumah Tangga
2024-03-20,CILINCING,182.9,B3,Pasar
2024-03-20,CIPAYUNG,175.88,Organik,Komersial
2024-03-20,CIRACAS,256.47,Anorganik,Taman Kota
2024-03-20,DUREN SAWIT,115.48,Residu,Komersial
2024-03-20,GAMBIR,117.48,B3,Industri Kecil
2024-03-20,GROGOL PETAMBURAN,143.15,B3,Pasar
2024-03-20,JAGAKARSA,97.41,Residu,Industri Kecil
2024-03-20,JATINEGARA,103.28,B3,Komersial
2024-03-20,JOHAR BARU,169.35,Organik,Rumah Tangga
2024-03-20,KALIDERES,80.19,Anorganik,Rumah Tangga
2024-03-20,KEBAYORAN BARU,207.65,B3,Rumah Tangga
2024-03-20,KEBAYORAN LAMA,212.33,Organik,Pasar
2024-03-20,KEBON JERUK,115.53,B3,Taman Kota
2024-03-20,KELAPA GADING,175.65,Organik,Pasar
2024-03-20,KEMAYORAN,229.49,Anorganik,Komersial
2024-03-20,KEMBANGAN,74.55,Organik,Pasar
2024-03-20,KEPULAUAN SERIBU SELATAN,123.73,B3,Rumah Tangga
2024-03-20,KEPULAUAN SERIBU UTARA,109.43,Anorganik,Industri Kecil
2024-03-20,KOJA,74.55,B3,Komersial
2024-03-20,KRAMATJATI,54.85,Residu,Industri Kecil
2024-03-20,MAKASAR,174.76,Residu,Komersial
2024-03-20,MAMPANG PRAPATAN,50.3,Organik,Pasar
2024-03-20,MATRAMAN,107.1,Anorganik,Pasar
2024-03-20,MENTENG,22.52,Anorganik,Taman Kota
2024-03-20,PADEMANGAN,202.25,Residu,Rumah Tangga
2024-03-20,PAL MERAH,130.52,B3,Pasar
2024-03-20,PANCORAN,103.09,Anorganik,Pasar
2024-03-20,PASAR MINGGU,259.06,B3,Pasar
2024-03-20,PASAR REBO,162.56,Anorganik,Taman Kota
2024-03-20,PENJARINGAN,149.4,Anorganik,Pasar
2024-03-20,PESANGGRAHAN,107.18,Organik,Komersial
2024-03-20,PULOGADUNG,94.13,Organik,Industri Kecil
2024-03-20,SAWAH BESAR,154.65,B3,Pasar
2024-03-20,SENEN,60.97,B3,Komersial
2024-03-20,SETIABUDI,87.44,Anorganik,Pasar
2024-03-20,TAMAN SARI,77.67,Anorganik,Industri Kecil
2024-03-20,TAMBORA,172.68,B3,Pasar
2024-03-20,TANAH ABANG,53.26,Organik,Industri Kecil
2024-03-20,TANJUNG PRIOK,163.46,B3,Taman Kota
2024-03-20,TEBET,235.96,Residu,Industri Kecil
2024-03-21,CAKUNG,193.1,Anorganik,Pasar
2024-03-21,CEMPAKA PUTIH,24.06,Anorganik,Komersial
2024-03-21,CENGKARENG,138.18,Residu,Taman Kota
2024-03-21,CILANDAK,210.91,Residu,Pasar
2024-03-21,CILINCING,113.62,Anorganik,Rumah Tangga
2024-03-21,CIPAYUNG,189.87,Anorganik,Taman Kota
2024-03-21,CIRACAS,192.51,Organik,Rumah Tangga
2024-03-21,DUREN SAWIT,116.48,Organik,Industri Kecil
2024-03-21,GAMBIR,86.07,Residu,Rumah Tangga
2024-03-21,GROGOL PETAMBURAN,147.0,Organik,Taman Kota
2024-03-21,JAGAKARSA,121.48,Residu,Pasar
2024-03-21,JATINEGARA,74.8,Residu,Rumah Tangga
2024-03-21,JOHAR BARU,171.8,Organik,Komersial
2024-03-21,KALIDERES,89.73,Residu,Industri Kecil
2024-03-21,KEBAYORAN BARU,147.39,Organik,Taman Kota
2024-03-21,KEBAYORAN LAMA,131.26,Residu,Taman Kota
2024-03-21,KEBON JERUK,103.68,Anorganik,Pasar
2024-03-21,KELAPA GADING,143.38,Residu,Taman Kota
2024-03-21,KEMAYORAN,234.29,Anorganik,Pasar
2024-03-21,KEMBANGAN,63.19,Organik,Rumah Tangga
2024-03-21,KEPULAUAN SERIBU SELATAN,110.71,Anorganik,Komersial
2024-03-21,KEPULAUAN SERIBU UTARA,78.59,Residu,Rumah Tangga
2024-03-21,KOJA,114.93,Organik,Komersial
2024-03-21,KRAMATJATI,66.82,Anorganik,Pasar
2024-03-21,MAKASAR,494.61,B3,Pasar
2024-03-21,MAMPANG PRAPATAN,48.8,Organik,Pasar
2024-03-21,MATRAMAN,113.8,B3,Komersial
2024-03-21,MENTENG,28.31,Anorganik,Industri Kecil
2024-03-21,PADEMANGAN,149.94,B3,Taman Kota
2024-03-21,PAL MERAH,214.87,Residu,Rumah Tangga
2024-03-21,PANCORAN,94.56,Organik,Komersial
2024-03-21,PASAR MINGGU,258.9,Residu,Taman Kota
2024-03-21,PASAR REBO,137.61,Anorganik,Pasar
2024-03-21,PENJARINGAN,125.97,Organik,Pasar
2024-03-21,PESANGGRAHAN,68.0,Organik,Taman Kota
2024-03-21,PULOGADUNG,110.02,Organik,Pasar
2024-03-21,SAWAH BESAR,171.79,Organik,Komersial
2024-03-21,SENEN,77.18,Organik,Rumah Tangga
2024-03-21,SETIABUDI,39.76,Residu,Komersial
2024-03-21,TAMAN SARI,97.35,B3,Komersial
2024-03-21,TAMBORA,182.41,B3,Industri Kecil
2024-03-21,TANAH ABANG,116.27,B3,Rumah Tangga
2024-03-21,TANJUNG PRIOK,117.48,Residu,Pasar
2024-03-21,TEBET,162.99,Organik,Taman Kota
2024-03-22,CAKUNG,191.85,Anorganik,Industri Kecil
2024-03-22,CEMPAKA PUTIH,36.93,B3,Komersial
2024-03-22,CENGKARENG,161.81,Residu,Pasar
2024-03-22,CILANDAK,155.58,Organik,Rumah Tangga
2024-03-22,CILINCING,153.94,Residu,Komersial
2024-03-22,CIPAYUNG,145.79,Anorganik,Komersial
2024-03-22,CIRACAS,162.13,Anorganik,Industri Kecil
2024-03-22,DUREN SAWIT,128.74,B3,Pasar
2024-03-22,GAMBIR,114.49,B3,Komersial
2024-03-22,GROGOL PETAMBURAN,142.15,B3,Industri Kecil
2024-03-22,JAGAKARSA,112.22,Organik,Industri Kecil
2024-03-22,JATINEGARA,75.22,B3,Rumah Tangga
2024-03-22,JOHAR BARU,106.22,Organik,Pasar
2024-03-22,KALIDERES,97.86,B3,Taman Kota
2024-03-22,KEBAYORAN BARU,247.83,Anorganik,Industri Kecil
2024-03-22,KEBAYORAN LAMA,214.86,Anorganik,Pasar
2024-03-22,KEBON JERUK,108.52,B3,Rumah Tangga
2024-03-22,KELAPA GADING,114.34,B3,Industri Kecil
2024-03-22,KEMAYORAN,162.0,B3,Komersial
2024-03-22,KEMBANGAN,81.75,B3,Komersial
2024-03-22,KEPULAUAN SERIBU SELATAN,128.62,Residu,Taman Kota
2024-03-22,KEPULAUAN SERIBU UTARA,106.99,B3,Taman Kota
2024-03-22,KOJA,107.33,Anorganik,Rumah Tangga
2024-03-22,KRAMATJATI,66.45,Organik,Rumah Tangga
2024-03-22,MAKASAR,313.8,B3,Komersial
2024-03-22,MAMPANG PRAPATAN,38.87,B3,Komersial
2024-03-22,MATRAMAN,98.94,B3,Komersial
2024-03-22,MENTENG,61.5,B3,Taman Kota
2024-03-22,PADEMANGAN,174.27,Organik,Komersial
2024-03-22,PAL MERAH,120.79,B3,Taman Kota
2024-03-22,PANCORAN,73.8,Anorganik,Taman Kota
2024-03-22,PASAR MINGGU,300.05,Anorganik,Rumah Tangga
2024-03-22,PASAR REBO,149.8,Organik,Komersial
2024-03-22,PENJARINGAN,123.69,Organik,Rumah Tangga
2024-03-22,PESANGGRAHAN,77.39,Anorganik,Komersial
2024-03-22,PULOGADUNG,114.2,Anorganik,Rumah Tangga
2024-03-22,SAWAH BESAR,154.09,Residu,Komersial
2024-03-22,SENEN,62.4,Residu,Pasar
2024-03-22,SETIABUDI,48.44,Anorganik,Rumah Tangga
2024-03-22,TAMAN SARI,75.27,Organik,Taman Kota
2024-03-22,TAMBORA,182.39,Organik,Komersial
2024-03-22,TANAH ABANG,42.99,Anorganik,Pasar
2024-03-22,TANJUNG PRIOK,134.08,B3,Rumah Tangga
2024-03-22,TEBET,141.32,Anorganik,Taman Kota
2024-03-23,CAKUNG,169.88,Residu,Rumah Tangga
2024-03-23,CEMPAKA PUTIH,35.67,Organik,Industri Kecil
2024-03-23,CENGKARENG,211.88,B3,Pasar
2024-03-23,CILANDAK,245.16,Residu,Pasar
2024-03-23,CILINCING,164.02,Residu,Industri Kecil
2024-03-23,CIPAYUNG,202.75,Organik,Rumah Tangga
2024-03-23,CIRACAS,253.08,Residu,Komersial
2024-03-23,DUREN SAWIT,151.8,B3,Pasar
2024-03-23,GAMBIR,83.91,Organik,Rumah Tangga
2024-03-23,GROGOL PETAMBURAN,166.94,B3,Pasar
2024-03-23,JAGAKARSA,100.05,Anorganik,Taman Kota
2024-03-23,JATINEGARA,65.9,Organik,Rumah Tangga
2024-03-23,JOHAR BARU,120.54,Residu,Taman Kota
2024-03-23,KALIDERES,72.31,Organik,Taman Kota
2024-03-23,KEBAYORAN BARU,166.4,B3,Komersial
2024-03-23,KEBAYORAN LAMA,118.31,Organik,Komersial
2024-03-23,KEBON JERUK,100.33,B3,Komersial
2024-03-23,KELAPA GADING,119.19,B3,Taman Kota
2024-03-23,KEMAYORAN,143.59,Anorganik,Rumah Tangga
2024-03-23,KEMBANGAN,72.41,Organik,Industri Kecil
2024-03-23,KEPULAUAN SERIBU SELATAN,91.45,Residu,Pasar
2024-03-23,KEPULAUAN SERIBU UTARA,94.05,Residu,Pasar
2024-03-23,KOJA,69.88,Organik,Rumah Tangga
2024-03-23,KRAMATJATI,65.07,B3,Taman Kota
2024-03-23,MAKASAR,239.37,Organik,Pasar
2024-03-23,MAMPANG PRAPATAN,31.86,Residu,Pasar
2024-03-23,MATRAMAN,91.75,Organik,Pasar
2024-03-23,MENTENG,30.57,B3,Industri Kecil
2024-03-23,PADEMANGAN,153.19,Anorganik,Taman Kota
2024-03-23,PAL MERAH,77.11,B3,Rumah Tangga
2024-03-23,PANCORAN,97.5,Organik,Taman Kota
2024-03-23,PASAR MINGGU,207.5,Residu,Industri Kecil
2024-03-23,PASAR REBO,174.37,B3,Pasar
2024-03-23,PENJARINGAN,97.7,Residu,Rumah Tangga
2024-03-23,PESANGGRAHAN,86.93,B3,Rumah Tangga
2024-03-23,PULOGADUNG,113.13,Residu,Komersial
2024-03-23,SAWAH BESAR,144.52,Organik,Industri Kecil
2024-03-23,SENEN,80.25,Residu,Taman Kota
2024-03-23,SETIABUDI,45.4,B3,Pasar
2024-03-23,TAMAN SARI,98.62,Residu,Rumah Tangga
2024-03-23,TAMBORA,175.44,Residu,Industri Kecil
2024-03-23,TANAH ABANG,45.42,Organik,Pasar
2024-03-23,TANJUNG PRIOK,139.84,B3,Industri Kecil
2024-03-23,TEBET,161.54,Residu,Taman Kota
2024-03-24,CAKUNG,87.89,B3,Rumah Tangga
2024-03-24,CEMPAKA PUTIH,16.99,Organik,Industri Kecil
2024-03-24,CENGKARENG,77.51,B3,Taman Kota
2024-03-24,CILANDAK,101.29,Anorganik,Industri Kecil
2024-03-24,CILINCING,106.24,Anorganik,Taman Kota
2024-03-24,CIPAYUNG,125.01,B3,Industri Kecil
2024-03-24,CIRACAS,105.23,Anorganik,Industri Kecil
2024-03-24,DUREN SAWIT,92.9,Organik,Komersial
2024-03-24,GAMBIR,77.63,Residu,Rumah Tangga
2024-03-24,GROGOL PETAMBURAN,66.06,Residu,Pasar
2024-03-24,JAGAKARSA,50.71,Organik,Komersial
2024-03-24,JATINEGARA,44.28,Residu,Industri Kecil
2024-03-24,JOHAR BARU,59.55,B3,Pasar
2024-03-24,KALIDERES,43.69,B3,Taman Kota
2024-03-24,KEBAYORAN BARU,123.89,Organik,Taman Kota
2024-03-24,KEBAYORAN LAMA,79.38,Anorganik,Industri Kecil
2024-03-24,KEBON JERUK,73.32,Anorganik,Rumah Tangga
2024-03-24,KELAPA GADING,59.82,Organik,Taman Kota
2024-03-24,KEMAYORAN,106.59,Residu,Industri Kecil
2024-03-24,KEMBANGAN,38.94,Anorganik,Industri Kecil
2024-03-24,KEPULAUAN SERIBU SELATAN,58.75,Organik,Industri Kecil
2024-03-24,KEPULAUAN SERIBU UTARA,70.43,Anorganik,Pasar
2024-03-24,KOJA,48.72,B3,Industri Kecil
2024-03-24,KRAMATJATI,24.41,Anorganik,Industri Kecil
2024-03-24,MAKASAR,123.61,Residu,Industri Kecil
2024-03-24,MAMPANG PRAPATAN,18.07,Residu,Rumah Tangga
2024-03-24,MATRAMAN,81.71,B3,Rumah Tangga
2024-03-24,MENTENG,14.99,B3,Industri Kecil
2024-03-24,PADEMANGAN,109.16,Anorganik,Komersial
2024-03-24,PAL MERAH,65.97,Organik,Industri Kecil
2024-03-24,PANCORAN,38.83,B3,Rumah Tangga
2024-03-24,PASAR MINGGU,122.04,Organik,Komersial
2024-03-24,PASAR REBO,82.42,Anorganik,Pasar
2024-03-24,PENJARINGAN,84.85,B3,Taman Kota
2024-03-24,PESANGGRAHAN,43.56,Residu,Industri Kecil
2024-03-24,PULOGADUNG,51.3,B3,Taman Kota
2024-03-24,SAWAH BESAR,77.2,Anorganik,Pasar
2024-03-24,SENEN,38.96,Anorganik,Pasar
2024-03-24,SETIABUDI,21.56,B3,Pasar
2024-03-24,TAMAN SARI,51.23,Anorganik,Industri Kecil
2024-03-24,TAMBORA,158.52,Residu,Industri Kecil
2024-03-24,TANAH ABANG,31.5,B3,Komersial
2024-03-24,TANJUNG PRIOK,105.46,B3,Pasar
2024-03-24,TEBET,136.17,Organik,Komersial
2024-03-25,CAKUNG,242.1,Residu,Rumah Tangga
2024-03-25,CEMPAKA PUTIH,36.77,Organik,Industri Kecil
2024-03-25,CENGKARENG,173.27,Anorganik,Komersial
2024-03-25,CILANDAK,245.07,B3,Pasar
2024-03-25,CILINCING,215.59,Anorganik,Taman Kota
2024-03-25,CIPAYUNG,244.11,Residu,Pasar
2024-03-25,CIRACAS,288.0,Anorganik,Rumah Tangga
2024-03-25,DUREN SAWIT,129.14,B3,Industri Kecil
2024-03-25,GAMBIR,143.4,Residu,Industri Kecil
2024-03-25,GROGOL PETAMBURAN,214.67,Residu,Rumah Tangga
2024-03-25,JAGAKARSA,167.55,Organik,Rumah Tangga
2024-03-25,JATINEGARA,90.75,Anorganik,Industri Kecil
2024-03-25,JOHAR BARU,261.77,Anorganik,Rumah Tangga
2024-03-25,KALIDERES,104.38,B3,Pasar
2024-03-25,KEBAYORAN BARU,271.81,B3,Pasar
2024-03-25,KEBAYORAN LAMA,170.52,B3,Komersial
2024-03-25,KEBON JERUK,129.82,Residu,Pasar
2024-03-25,KELAPA GADING,153.49,Organik,Pasar
2024-03-25,KEMAYORAN,257.79,Anorganik,Pasar
2024-03-25,KEMBANGAN,69.65,Anorganik,Rumah Tangga
2024-03-25,KEPULAUAN SERIBU SELATAN,175.67,Organik,Pasar
2024-03-25,KEPULAUAN SERIBU UTARA,173.08,Residu,Rumah Tangga
2024-03-25,KOJA,138.07,Organik,Industri Kecil
2024-03-25,KRAMATJATI,52.22,B3,Komersial
2024-03-25,MAKASAR,430.81,Organik,Rumah Tangga
2024-03-25,MAMPANG PRAPATAN,41.76,Anorganik,Pasar
2024-03-25,MATRAMAN,179.69,Organik,Industri Kecil
2024-03-25,MENTENG,25.38,Organik,Industri Kecil
2024-03-25,PADEMANGAN,223.91,Anorganik,Taman Kota
2024-03-25,PAL MERAH,134.48,Residu,Komersial
2024-03-25,PANCORAN,138.64,Anorganik,Pasar
2024-03-25,PASAR MINGGU,217.86,Organik,Pasar
2024-03-25,PASAR REBO,155.26,B3,Taman Kota
2024-03-25,PENJARINGAN,216.1,B3,Industri Kecil
2024-03-25,PESANGGRAHAN,127.84,Organik,Pasar
2024-03-25,PULOGADUNG,96.5,Anorganik,Industri Kecil
2024-03-25,SAWAH BESAR,257.41,Organik,Pasar
2024-03-25,SENEN,88.69,B3,Rumah Tangga
2024-03-25,SETIABUDI,54.1,Residu,Rumah Tangga
2024-03-25,TAMAN SARI,151.23,Organik,Rumah Tangga
2024-03-25,TAMBORA,297.29,Organik,Rumah Tangga
2024-03-25,TANAH ABANG,67.61,Residu,Komersial
2024-03-25,TANJUNG PRIOK,274.81,Organik,Rumah Tangga
2024-03-25,TEBET,232.21,Organik,Komersial
2024-03-26,CAKUNG,100.68,B3,Pasar
2024-03-26,CEMPAKA PUTIH,22.59,Residu,Rumah Tangga
2024-03-26,CENGKARENG,111.46,Residu,Industri Kecil
2024-03-26,CILANDAK,176.52,B3,Rumah Tangga
2024-03-26,CILINCING,153.68,B3,Industri Kecil
2024-03-26,CIPAYUNG,132.05,Anorganik,Taman Kota
2024-03-26,CIRACAS,247.37,Organik,Pasar
2024-03-26,DUREN SAWIT,149.0,Anorganik,Komersial
2024-03-26,GAMBIR,85.8,B3,Rumah Tangga
2024-03-26,GROGOL PETAMBURAN,129.54,B3,Pasar
2024-03-26,JAGAKARSA,69.15,Residu,Komersial
2024-03-26,JATINEGARA,67.59,Residu,Industri Kecil
2024-03-26,JOHAR BARU,117.97,Residu,Taman Kota
2024-03-26,KALIDERES,70.93,B3,Komersial
2024-03-26,KEBAYORAN BARU,176.04,Organik,Rumah Tangga
2024-03-26,KEBAYORAN LAMA,109.4,B3,Komersial
2024-03-26,KEBON JERUK,83.73,Organik,Komersial
2024-03-26,KELAPA GADING,97.46,Anorganik,Taman Kota
2024-03-26,KEMAYORAN,149.24,Organik,Taman Kota
2024-03-26,KEMBANGAN,44.53,Organik,Komersial
2024-03-26,KEPULAUAN SERIBU SELATAN,89.25,Residu,Pasar
2024-03-26,KEPULAUAN SERIBU UTARA,71.63,Residu,Komersial
2024-03-26,KOJA,90.04,Residu,Industri Kecil
2024-03-26,KRAMATJATI,44.52,Residu,Komersial
2024-03-26,MAKASAR,209.09,Residu,Rumah Tangga
2024-03-26,MAMPANG PRAPATAN,27.62,B3,Rumah Tangga
2024-03-26,MATRAMAN,105.56,Anorganik,Pasar
2024-03-26,MENTENG,16.92,Organik,Industri Kecil
2024-03-26,PADEMANGAN,159.95,Residu,Taman Kota
2024-03-26,PAL MERAH,74.69,Organik,Komersial
2024-03-26,PANCORAN,132.07,B3,Komersial
2024-03-26,PASAR MINGGU,198.29,Organik,Industri Kecil
2024-03-26,PASAR REBO,177.64,Organik,Industri Kecil
2024-03-26,PENJARINGAN,98.5,Residu,Rumah Tangga
2024-03-26,PESANGGRAHAN,68.29,Anorganik,Rumah Tangga
2024-03-26,PULOGADUNG,64.3,B3,Rumah Tangga
2024-03-26,SAWAH BESAR,149.96,Anorganik,Pasar
2024-03-26,SENEN,67.67,B3,Komersial
2024-03-26,SETIABUDI,49.0,B3,Pasar
2024-03-26,TAMAN SARI,110.41,Organik,Industri Kecil
2024-03-26,TAMBORA,132.85,B3,Pasar
2024-03-26,TANAH ABANG,62.16,Residu,Industri Kecil
2024-03-26,TANJUNG PRIOK,158.08,Residu,Taman Kota
2024-03-26,TEBET,139.87,Residu,Industri Kecil
2024-03-27,CAKUNG,98.01,Organik,Rumah Tangga
2024-03-27,CEMPAKA PUTIH,37.66,Organik,Pasar
2024-03-27,CENGKARENG,140.62,B3,Industri Kecil
2024-03-27,CILANDAK,199.37,Anorganik,Industri Kecil
2024-03-27,CILINCING,102.38,B3,Taman Kota
2024-03-27,CIPAYUNG,177.3,B3,Industri Kecil
2024-03-27,CIRACAS,183.38,Anorganik,Industri Kecil
2024-03-27,DUREN SAWIT,139.88,Residu,Taman Kota
2024-03-27,GAMBIR,88.73,B3,Pasar
2024-03-27,GROGOL PETAMBURAN,165.25,Organik,Rumah Tangga
2024-03-27,JAGAKARSA,120.24,Organik,Komersial
2024-03-27,JATINEGARA,59.34,Organik,Taman Kota
2024-03-27,JOHAR BARU,105.67,Anorganik,Komersial
2024-03-27,KALIDERES,69.5,Residu,Rumah Tangga
2024-03-27,KEBAYORAN BARU,162.09,Anorganik,Taman Kota
2024-03-27,KEBAYORAN LAMA,148.77,B3,Komersial
2024-03-27,KEBON JERUK,103.88,Organik,Industri Kecil
2024-03-27,KELAPA GADING,132.48,Organik,Rumah Tangga
2024-03-27,KEMAYORAN,126.69,Organik,Rumah Tangga
2024-03-27,KEMBANGAN,60.98,Residu,Pasar
2024-03-27,KEPULAUAN SERIBU SELATAN,122.96,Residu,Industri Kecil
2024-03-27,KEPULAUAN SERIBU UTARA,70.15,Organik,Industri Kecil
2024-03-27,KOJA,98.19,Anorganik,Taman Kota
2024-03-27,KRAMATJATI,45.58,B3,Taman Kota
2024-03-27,MAKASAR,187.43,Residu,Komersial
2024-03-27,MAMPANG PRAPATAN,45.97,Residu,Pasar
2024-03-27,MATRAMAN,72.23,Organik,Industri Kecil
2024-03-27,MENTENG,25.79,Anorganik,Komersial
2024-03-27,PADEMANGAN,126.28,B3,Taman Kota
2024-03-27,PAL MERAH,74.2,B3,Rumah Tangga
2024-03-27,PANCORAN,79.42,B3,Industri Kecil
2024-03-27,PASAR MINGGU,154.65,Residu,Pasar
2024-03-27,PASAR REBO,150.43,Residu,Pasar
2024-03-27,PENJARINGAN,136.35,Residu,Komersial
2024-03-27,PESANGGRAHAN,55.52,Anorganik,Industri Kecil
2024-03-27,PULOGADUNG,70.1,Residu,Industri Kecil
2024-03-27,SAWAH BESAR,102.63,Residu,Pasar
2024-03-27,SENEN,41.38,Organik,Komersial
2024-03-27,SETIABUDI,40.31,Organik,Pasar
2024-03-27,TAMAN SARI,92.56,Anorganik,Rumah Tangga
2024-03-27,TAMBORA,145.93,B3,Komersial
2024-03-27,TANAH ABANG,46.6,B3,Taman Kota
2024-03-27,TANJUNG PRIOK,170.42,Anorganik,Industri Kecil
2024-03-27,TEBET,179.29,Anorganik,Taman Kota
2024-03-28,CAKUNG,99.26,Organik,Industri Kecil
2024-03-28,CEMPAKA PUTIH,31.03,Residu,Rumah Tangga
2024-03-28,CENGKARENG,136.03,Residu,Pasar
2024-03-28,CILANDAK,207.59,B3,Rumah Tangga
2024-03-28,CILINCING,124.67,Residu,Industri Kecil
2024-03-28,CIPAYUNG,307.93,B3,Komersial
2024-03-28,CIRACAS,171.56,Organik,Pasar
2024-03-28,DUREN SAWIT,153.2,B3,Industri Kecil
2024-03-28,GAMBIR,122.38,Anorganik,Rumah Tangga
2024-03-28,GROGOL PETAMBURAN,152.46,Organik,Pasar
2024-03-28,JAGAKARSA,73.75,Residu,Pasar
2024-03-28,JATINEGARA,87.12,Anorganik,Taman Kota
2024-03-28,JOHAR BARU,126.9,Anorganik,Taman Kota
2024-03-28,KALIDERES,78.31,B3,Taman Kota
2024-03-28,KEBAYORAN BARU,164.87,Residu,Pasar
2024-03-28,KEBAYORAN LAMA,146.09,Anorganik,Industri Kecil
2024-03-28,KEBON JERUK,79.84,B3,Pasar
2024-03-28,KELAPA GADING,142.63,B3,Komersial
2024-03-28,KEMAYORAN,217.62,B3,Rumah Tangga
2024-03-28,KEMBANGAN,65.42,Organik,Rumah Tangga
2024-03-28,KEPULAUAN SERIBU SELATAN,97.71,Anorganik,Taman Kota
2024-03-28,KEPULAUAN SERIBU UTARA,112.98,Anorganik,Taman Kota
2024-03-28,KOJA,74.72,Anorganik,Taman Kota
2024-03-28,KRAMATJATI,52.31,B3,Industri Kecil
2024-03-28,MAKASAR,140.01,Residu,Komersial
2024-03-28,MAMPANG PRAPATAN,48.65,Residu,Industri Kecil
2024-03-28,MATRAMAN,85.42,Residu,Taman Kota
2024-03-28,MENTENG,24.89,Organik,Komersial
2024-03-28,PADEMANGAN,143.06,B3,Industri Kecil
2024-03-28,PAL MERAH,104.63,Anorganik,Komersial
2024-03-28,PANCORAN,64.0,Anorganik,Pasar
2024-03-28,PASAR MINGGU,226.9,B3,Taman Kota
2024-03-28,PASAR REBO,184.88,Organik,Pasar
2024-03-28,PENJARINGAN,126.35,Residu,Taman Kota
2024-03-28,PESANGGRAHAN,87.58,B3,Komersial
2024-03-28,PULOGADUNG,86.44,Anorganik,Taman Kota
2024-03-28,SAWAH BESAR,100.06,Organik,Pasar
2024-03-28,SENEN,47.21,Organik,Industri Kecil
2024-03-28,SETIABUDI,55.37,B3,Pasar
2024-03-28,TAMAN SARI,62.4,B3,Pasar
2024-03-28,TAMBORA,132.43,Organik,Taman Kota
2024-03-28,TANAH ABANG,64.29,Organik,Rumah Tangga
2024-03-28,TANJUNG PRIOK,216.0,Anorganik,Rumah Tangga
2024-03-28,TEBET,128.34,Anorganik,Rumah Tangga
2024-03-29,CAKUNG,156.86,Residu,Industri Kecil
2024-03-29,CEMPAKA PUTIH,41.0,Anorganik,Komersial
2024-03-29,CENGKARENG,200.66,B3,Rumah Tangga
2024-03-29,CILANDAK,146.48,Organik,Rumah Tangga
2024-03-29,CILINCING,111.99,Anorganik,Rumah Tangga
2024-03-29,CIPAYUNG,197.21,Anorganik,Industri Kecil
2024-03-29,CIRACAS,161.55,Organik,Industri Kecil
2024-03-29,DUREN SAWIT,103.58,Organik,Taman Kota
2024-03-29,GAMBIR,128.1,Organik,Rumah Tangga
2024-03-29,GROGOL PETAMBURAN,126.05,Anorganik,Taman Kota
2024-03-29,JAGAKARSA,123.11,B3,Rumah Tangga
2024-03-29,JATINEGARA,71.58,Organik,Industri Kecil
2024-03-29,JOHAR BARU,137.98,Anorganik,Industri Kecil
2024-03-29,KALIDERES,84.37,B3,Industri Kecil
2024-03-29,KEBAYORAN BARU,195.11,B3,Rumah Tangga
2024-03-29,KEBAYORAN LAMA,201.69,B3,Rumah Tangga
2024-03-29,KEBON JERUK,99.36,Residu,Industri Kecil
2024-03-29,KELAPA GADING,161.45,B3,Taman Kota
2024-03-29,KEMAYORAN,243.58,B3,Rumah Tangga
2024-03-29,KEMBANGAN,70.29,Residu,Komersial
2024-03-29,KEPULAUAN SERIBU SELATAN,114.1,Organik,Taman Kota
